reg_id,url,name,reg_role,reg_type,reg_status,reg_status_date,client,organization,lobbying_firm
295802,/lra/reporting/public/registrar/view.do?method=get&registrationId=295802,"Regular, Kirk",In House Lobbyist,Organization,Terminated,"December 03, 2012",,Vale Canada Limited,
372311,/lra/reporting/public/registrar/view.do?method=get&registrationId=372311,"Rehal, Sarina",Consultant Lobbyist,Consultant Lobbyist,Terminated,"June   10, 2021",McDonald's Restaurants of Canada,,Crestview Strategy
438677,/lra/reporting/public/registrar/view.do?method=get&registrationId=438677,"Reid, Andrew",In House Lobbyist,Organization,Active,"July   15, 2021",,BASF Canada Inc.,
212596,/lra/reporting/public/registrar/view.do?method=get&registrationId=212596,"Reinson, Scott",In House Lobbyist,Organization,Terminated,"October  31, 2017",,HOFFMANN-LA ROCHE LIMITED,
224714,/lra/reporting/public/registrar/view.do?method=get&registrationId=224714,"Reinson, Scott",In House Lobbyist,Organization,Terminated,"May    01, 2018",,HOFFMANN-LA ROCHE LIMITED,
250732,/lra/reporting/public/registrar/view.do?method=get&registrationId=250732,"Reinson, Scott",In House Lobbyist,Organization,Terminated,"November 02, 2018",,HOFFMANN-LA ROCHE LIMITED,
287848,/lra/reporting/public/registrar/view.do?method=get&registrationId=287848,"Reinson, Scott",In House Lobbyist,Organization,Terminated,"May    03, 2019",,HOFFMANN-LA ROCHE LIMITED,
302140,/lra/reporting/public/registrar/view.do?method=get&registrationId=302140,"Reinson, Scott",In House Lobbyist,Organization,Terminated,"November 06, 2019",,HOFFMANN-LA ROCHE LIMITED,
21121,/lra/reporting/public/registrar/view.do?method=get&registrationId=21121,"Reinson, Scott",In House Lobbyist,Organization,Terminated,"July   15, 2013",,MERCK CANADA INC.,
34128,/lra/reporting/public/registrar/view.do?method=get&registrationId=34128,"Reinson, Scott",In House Lobbyist,Organization,Terminated,"January  17, 2014",,MERCK CANADA INC.,
46101,/lra/reporting/public/registrar/view.do?method=get&registrationId=46101,"Reinson, Scott",In House Lobbyist,Organization,Terminated,"July   22, 2014",,MERCK CANADA INC.,
489764,/lra/reporting/public/registrar/view.do?method=get&registrationId=489764,"Reinson, Scott",In House Lobbyist,Organization,Terminated,"January  11, 2013",,MERCK CANADA INC.,
2574354,/lra/reporting/public/registrar/view.do?method=get&registrationId=2574354,"Remillard, Loren",In House Lobbyist,Organization,Terminated,"November 24, 2014",,The Winnipeg Chamber of Commerce,
3654820,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654820,"Remillard, Loren",In House Lobbyist,Organization,Terminated,"October  26, 2015",,The Winnipeg Chamber of Commerce,
448668,/lra/reporting/public/registrar/view.do?method=get&registrationId=448668,"Renzella, Elsa",In House Lobbyist,Organization,Active,"September 03, 2021",,Investment Industry Regulatory Organization of Canada (IIROC),
281957,/lra/reporting/public/registrar/view.do?method=get&registrationId=281957,"Renzella, Elsa",In House Lobbyist,Organization,Terminated,"April   09, 2019",,Investment Industry Regulatory Organization of Canada (IIROC),
300213,/lra/reporting/public/registrar/view.do?method=get&registrationId=300213,"Renzella, Elsa",In House Lobbyist,Organization,Terminated,"October  10, 2019",,Investment Industry Regulatory Organization of Canada (IIROC),
327939,/lra/reporting/public/registrar/view.do?method=get&registrationId=327939,"Renzella, Elsa",In House Lobbyist,Organization,Terminated,"April   21, 2020",,Investment Industry Regulatory Organization of Canada (IIROC),
370449,/lra/reporting/public/registrar/view.do?method=get&registrationId=370449,"Renzella, Elsa",In House Lobbyist,Organization,Terminated,"December 20, 2020",,Investment Industry Regulatory Organization of Canada (IIROC),
403772,/lra/reporting/public/registrar/view.do?method=get&registrationId=403772,"Renzella, Elsa",In House Lobbyist,Organization,Terminated,"August  09, 2021",,Investment Industry Regulatory Organization of Canada (IIROC),
11481922,/lra/reporting/public/registrar/view.do?method=get&registrationId=11481922,"Renzella, Elsa",In House Lobbyist,Organization,Terminated,"October  03, 2018",,Investment Industry Regulatory Organization of Canada (IIROC),
5882766,/lra/reporting/public/registrar/view.do?method=get&registrationId=5882766,"Resnick, Mark",Consultant Lobbyist,Consultant Lobbyist,Terminated,"July   28, 2016",Purdue Pharma Canada,,The Rothwell Group Inc.
7215354,/lra/reporting/public/registrar/view.do?method=get&registrationId=7215354,"Retfalvi, Andrew",Consultant Lobbyist,Consultant Lobbyist,Terminated,"May    30, 2016",Lupin Pharma Canada,,Global Public Affairs
3654835,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654835,"Rewak, Allan",Consultant Lobbyist,Consultant Lobbyist,Terminated,"July   30, 2015",Joint Canadian Tanning Association,,Pathway Group
3654817,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654817,"Rewak, Allan Russ",Consultant Lobbyist,Consultant Lobbyist,Terminated,"May    02, 2016",Dart Container,,Pathway Group
444291,/lra/reporting/public/registrar/view.do?method=get&registrationId=444291,"Richler, Dvorah",In House Lobbyist,Organization,Awaiting Update,"September 24, 2021",,HOFFMANN-LA ROCHE LIMITED,
287848,/lra/reporting/public/registrar/view.do?method=get&registrationId=287848,"Richler, Dvorah",In House Lobbyist,Organization,Terminated,"May    03, 2019",,HOFFMANN-LA ROCHE LIMITED,
302140,/lra/reporting/public/registrar/view.do?method=get&registrationId=302140,"Richler, Dvorah",In House Lobbyist,Organization,Terminated,"November 06, 2019",,HOFFMANN-LA ROCHE LIMITED,
330387,/lra/reporting/public/registrar/view.do?method=get&registrationId=330387,"Richler, Dvorah",In House Lobbyist,Organization,Terminated,"May    19, 2020",,HOFFMANN-LA ROCHE LIMITED,
372412,/lra/reporting/public/registrar/view.do?method=get&registrationId=372412,"Richler, Dvorah",In House Lobbyist,Organization,Terminated,"January  11, 2021",,HOFFMANN-LA ROCHE LIMITED,
405524,/lra/reporting/public/registrar/view.do?method=get&registrationId=405524,"Richler, Dvorah",In House Lobbyist,Organization,Terminated,"August  16, 2021",,HOFFMANN-LA ROCHE LIMITED,
19536,/lra/reporting/public/registrar/view.do?method=get&registrationId=19536,"Rideout, Yvonne",In House Lobbyist,Organization,Terminated,"June   04, 2013",,Keystone Agricultural Producers,
295828,/lra/reporting/public/registrar/view.do?method=get&registrationId=295828,"Rideout, Yvonne",In House Lobbyist,Organization,Terminated,"December 03, 2012",,Keystone Agricultural Producers,
295828,/lra/reporting/public/registrar/view.do?method=get&registrationId=295828,"Rideout, Yvonne",Senior Officer,Organization,Terminated,"December 03, 2012",,Keystone Agricultural Producers,
2642100,/lra/reporting/public/registrar/view.do?method=get&registrationId=2642100,"Rideout, Yvonne",In House Lobbyist,Organization,Terminated,"November 24, 2014",,Snoman Inc.,
2642100,/lra/reporting/public/registrar/view.do?method=get&registrationId=2642100,"Rideout, Yvonne",Senior Officer,Organization,Terminated,"November 24, 2014",,Snoman Inc.,
10110538,/lra/reporting/public/registrar/view.do?method=get&registrationId=10110538,"Rioux, Maurice",In House Lobbyist,Organization,Terminated,"October  10, 2017",,Canadian Medical Association,
12859950,/lra/reporting/public/registrar/view.do?method=get&registrationId=12859950,"Rioux, Maurice",In House Lobbyist,Organization,Terminated,"January  10, 2019",,Canadian Medical Association,
291505,/lra/reporting/public/registrar/view.do?method=get&registrationId=291505,"Ripshtein, Jakob",In House Lobbyist,Organization,Terminated,"June   15, 2019",,Aphria Inc.,
12629604,/lra/reporting/public/registrar/view.do?method=get&registrationId=12629604,"Ripshtein, Jakob",In House Lobbyist,Organization,Terminated,"December 12, 2018",,Aphria Inc.,
55013,/lra/reporting/public/registrar/view.do?method=get&registrationId=55013,"Ritchie, Ashley",In House Lobbyist,Organization,Terminated,"January  05, 2015",,Manitoba Telecom Services Inc.,
436463,/lra/reporting/public/registrar/view.do?method=get&registrationId=436463,"Ritchie, Tara",In House Lobbyist,Organization,Active,"September 22, 2021",,Vale Canada Ltd,
46665,/lra/reporting/public/registrar/view.do?method=get&registrationId=46665,"Robb, Emily",In House Lobbyist,Organization,Terminated,"September 02, 2014",,Vale Canada Limited,
74062,/lra/reporting/public/registrar/view.do?method=get&registrationId=74062,"Robb, Emily",In House Lobbyist,Organization,Terminated,"April   21, 2015",,Vale Canada Limited,
206237,/lra/reporting/public/registrar/view.do?method=get&registrationId=206237,"Robert, Ghiz",Senior Officer,Organization,Terminated,"July   11, 2017",,Canadian Wireless Telecommunications Association,
216184,/lra/reporting/public/registrar/view.do?method=get&registrationId=216184,"Robert, Ghiz",Senior Officer,Organization,Terminated,"January  12, 2018",,Canadian Wireless Telecommunications Association,
230198,/lra/reporting/public/registrar/view.do?method=get&registrationId=230198,"Robert, Ghiz",Senior Officer,Organization,Terminated,"July   31, 2018",,Canadian Wireless Telecommunications Association,
444977,/lra/reporting/public/registrar/view.do?method=get&registrationId=444977,"Robertson, Andrea",In House Lobbyist,Organization,Active,"August  06, 2021",,Shock Trauma Air Rescue Service,
444977,/lra/reporting/public/registrar/view.do?method=get&registrationId=444977,"Robertson, Andrea",Senior Officer,Organization,Active,"August  06, 2021",,Shock Trauma Air Rescue Service,
2112662,/lra/reporting/public/registrar/view.do?method=get&registrationId=2112662,"Robinson, Gregor",In House Lobbyist,Organization,Terminated,"September 15, 2014",,Insurance Bureau of Canada,
489752,/lra/reporting/public/registrar/view.do?method=get&registrationId=489752,"Robinson, Tammy",In House Lobbyist,Organization,Terminated,"February 19, 2013",,Co-operative Housing Federation of Canada,
72234,/lra/reporting/public/registrar/view.do?method=get&registrationId=72234,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"January  30, 2015",,Canada's Research-Based Pharmaceutical Companies (Rx&D),
736107,/lra/reporting/public/registrar/view.do?method=get&registrationId=736107,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"May    14, 2013",,Canada's Research-Based Pharmaceutical Companies (Rx&D),
2112654,/lra/reporting/public/registrar/view.do?method=get&registrationId=2112654,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"July   29, 2014",,Canada's Research-Based Pharmaceutical Companies (Rx&D),
118616,/lra/reporting/public/registrar/view.do?method=get&registrationId=118616,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"March   18, 2016",,Purdue Pharma,
145166,/lra/reporting/public/registrar/view.do?method=get&registrationId=145166,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"September 28, 2016",,Purdue Pharma,
193434,/lra/reporting/public/registrar/view.do?method=get&registrationId=193434,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"March   30, 2017",,Purdue Pharma,
211443,/lra/reporting/public/registrar/view.do?method=get&registrationId=211443,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"October  03, 2017",,Purdue Pharma,
222758,/lra/reporting/public/registrar/view.do?method=get&registrationId=222758,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"April   13, 2018",,Purdue Pharma,
247779,/lra/reporting/public/registrar/view.do?method=get&registrationId=247779,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"December 17, 2018",,Purdue Pharma,
3654815,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654815,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"August  07, 2015",,Purdue Pharma,
321261,/lra/reporting/public/registrar/view.do?method=get&registrationId=321261,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"February 03, 2020",,Purdue Pharma (Canada),
365082,/lra/reporting/public/registrar/view.do?method=get&registrationId=365082,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"September 22, 2020",,Purdue Pharma (Canada),
13160742,/lra/reporting/public/registrar/view.do?method=get&registrationId=13160742,"Robinson, Walter",In House Lobbyist,Organization,Terminated,"June   19, 2019",,Purdue Pharma (Canada),
258474,/lra/reporting/public/registrar/view.do?method=get&registrationId=258474,"Rochon, Sophie",In House Lobbyist,Organization,Terminated,"January  23, 2019",,Novartis Pharmaceuticals Canada Inc.,
294940,/lra/reporting/public/registrar/view.do?method=get&registrationId=294940,"Rochon, Sophie",In House Lobbyist,Organization,Terminated,"July   25, 2019",,Novartis Pharmaceuticals Canada Inc.,
324016,/lra/reporting/public/registrar/view.do?method=get&registrationId=324016,"Rochon, Sophie",In House Lobbyist,Organization,Terminated,"February 14, 2020",,Novartis Pharmaceuticals Canada Inc.,
365778,/lra/reporting/public/registrar/view.do?method=get&registrationId=365778,"Rochon, Sophie",In House Lobbyist,Organization,Terminated,"August  21, 2020",,Novartis Pharmaceuticals Canada Inc.,
395913,/lra/reporting/public/registrar/view.do?method=get&registrationId=395913,"Rochon, Sophie",In House Lobbyist,Organization,Terminated,"March   23, 2021",,Novartis Pharmaceuticals Canada Inc.,
11481902,/lra/reporting/public/registrar/view.do?method=get&registrationId=11481902,"Rochon, Sophie",In House Lobbyist,Organization,Terminated,"July   17, 2018",,Novartis Pharmaceuticals Canada Inc.,
418209,/lra/reporting/public/registrar/view.do?method=get&registrationId=418209,"Rochon, Sophie",In House Lobbyist,Organization,Termination Pending,"September 13, 2021",,Novartis Pharmaceuticals Canada Inc.,
29780,/lra/reporting/public/registrar/view.do?method=get&registrationId=29780,"Rodier, Sara",In House Lobbyist,Organization,Terminated,"December 23, 2013",,Canadian Bankers Association,
41411,/lra/reporting/public/registrar/view.do?method=get&registrationId=41411,"Rodier, Sara",In House Lobbyist,Organization,Terminated,"August  13, 2014",,Canadian Bankers Association,
70131,/lra/reporting/public/registrar/view.do?method=get&registrationId=70131,"Rodier, Sara",In House Lobbyist,Organization,Terminated,"March   19, 2015",,Canadian Bankers Association,
95428,/lra/reporting/public/registrar/view.do?method=get&registrationId=95428,"Rodier, Sara",In House Lobbyist,Organization,Terminated,"October  15, 2015",,Canadian Bankers Association,
736109,/lra/reporting/public/registrar/view.do?method=get&registrationId=736109,"Rodier, Sara",In House Lobbyist,Organization,Terminated,"May    10, 2013",,Canadian Bankers Association,
10979094,/lra/reporting/public/registrar/view.do?method=get&registrationId=10979094,"Rogers, Chad",Consultant Lobbyist,Consultant Lobbyist,Terminated,"December 31, 2018",Lyft,,Crestview Strategy
